Address,Meta Title,Meta Description,Category
/listings/5278748,,,Property Pages
/listings/5278751,"2740 Ne 30th Street, Fort Lauderdale, FL, 33306 | undefined","Fort Lauderdale - 2740 Ne 30th St., Fort Lauderdale, FL, 33306 - 2,763 Square Feet for sale in undefined",Property Pages
/listings/5278824,"130 Water Street, New York, NY, 10005 | Financial District","Financial District - 130 Water St. 12D, New York, NY, 10005 - 1,280 Square Feet for sale in Financial District",Property Pages
/listings/607655,,,Property Pages
/listings/608479,,,Property Pages
/listings/60White4E,,,Property Pages
/listings/611468,,,Property Pages
/listings/615682,,,Property Pages
/listings/617176,,,Property Pages
/listings/620470,,,Property Pages
/listings/620471,,,Property Pages
/listings/620472,,,Property Pages
/listings/622617,,,Property Pages
/listings/62314,,,Property Pages
/listings/623812,,,Property Pages
/listings/62399,,,Property Pages
/listings/62590,,,Property Pages
/listings/699145,,,Property Pages
/listings/700166,,,Property Pages
/listings/701081,,,Property Pages
/listings/725902,,,Property Pages
/listings/725906,,,Property Pages
/listings/725910,,,Property Pages
/listings/738094,,,Property Pages
/listings/739502,,,Property Pages
/listings/743188,,,Property Pages
/listings/747456,,,Property Pages
/listings/749307,,,Property Pages
/listings/749319,,,Property Pages
/listings/7506752,"102-30 66th Road, Queens, NY, 11375 | Forest Hills","Forest Hills - 102-30 66th Rd. 27H, Queens, NY, 11375 - 988 Square Feet for sale in Forest Hills",Property Pages
/listings/7507023,"50 Bridge Park Drive, Brooklyn, NY, 11201 | Brooklyn Heights","Brooklyn Heights - 50 Bridge Park Dr. PH3A, Brooklyn, NY, 11201 - 3,553 Square Feet for sale in Brooklyn Heights",Property Pages
/listings/7507344,"219 Hudson Street, New York, NY, 10013 | Hudson Square","Hudson Square - 219 Hudson St. 7C, New York, NY, 10013 - 1,110 Square Feet for sale in Hudson Square - Introducing this brand new condo at The Everly, a sun-splashed 2-bedroom, 2-bathroom home where residents enjoy modern lifestyle amenities and convenient access to the Hudson River Greenway and all the trendy dining, shopping, and nightlife options of SoHo, TriBeCa, and Greenwich Village.",Property Pages
/listings/7508041,"112 Old Cedar Swamp Road, Jericho, NY, 11753 | Jericho","Jericho - 112 Old Cedar Swamp Rd., Jericho, NY, 11753 - 7,000 Square Feet for sale in Jericho",Property Pages
/listings/7508247,"8 Eagle Circle, Bohemia, NY, 11716 | Bohemia","Bohemia - 8 Eagle Circle 8, Bohemia, NY, 11716 - 1,800 Square Feet for sale in Bohemia",Property Pages
/listings/7508283,"181 18th Street, Brooklyn, NY, 11215 | Greenwood","Greenwood - 181 18th St. 310, Brooklyn, NY, 11215 - 459 Square Feet for sale in Greenwood",Property Pages
/listings/7508901,"321 West 110th Street, New York, NY, 10026 | Harlem","Harlem - 321 West 110th St. 13A, New York, NY, 10026 - 1,108 Square Feet for sale in Harlem",Property Pages
/listings/7509147,"1280 Fifth Avenue, New York, NY, 10029 | Upper Carnegie Hill","Upper Carnegie Hill - 1280 Fifth Ave. PHB, New York, NY, 10029 - 1,756 Square Feet for sale in Upper Carnegie Hill",Property Pages
/listings/7510216,,,Property Pages
/listings/7510581,"570 Broome Street, New York, NY, 10013 | Hudson Square","Hudson Square - 570 Broome St. 13A, New York, NY, 10013 - 1,470 Square Feet for sale in Hudson Square",Property Pages
/listings/7510731,"14 East 75th Street, New York, NY, 10021 | Upper East Side","Upper East Side - 14 East 75th St. 7E, New York, NY, 10021 - Grand Pre-War Dream Home One Block from Central Park",Property Pages
/listings/7510774,,,Property Pages
/listings/7510879,"753 East 5th Street, New York, NY, 10009 | Alphabet City","East Village - 753 East 5th St. 1A, New York, NY, 10009 - 900 Square Feet for sale in Alphabet City - OPEN HOUSE BY APPOINTMENT Introducing an exquisite duplex maisonette in Manhattan’s Alphabet City, offering a rare opportunity to own a luxurious residence in the heart of the East Village. This property, located at 753 East 5th Street, boasts a unique private entrance, two breathtaking outdoor spaces, and private parking for up to two vehicles.",Property Pages
/listings/7510916,"61 West 62nd Street, New York, NY, 10023 | Lincoln Square","Lincoln Square - 61 West 62nd St. 21C, New York, NY, 10023 - 3,800 Square Feet for sale in Lincoln Square",Property Pages
/listings/7511486,"334 West 17th Street, New York, NY, 10011 | Chelsea","Chelsea - 334 West 17th St. 4E, New York, NY, 10011",Property Pages
/listings/7512368,"420 East 64th Street, New York, NY, 10065 | Lenox Hill","Lenox Hill - 420 East 64th St. WPHC, New York, NY, 10065",Property Pages
/listings/7512509,,,Property Pages
/listings/7512543,,,Property Pages
/listings/7512827,"150 Rivington Street, New York, NY, 10002 | Lower East Side","Lower East Side - 150 Rivington St. 4B, New York, NY, 10002 - 610 Square Feet for sale in Lower East Side",Property Pages
/listings/7512828,,,Property Pages
/listings/7513686,,,Property Pages
/listings/7513980,"1175 Park Avenue, New York, NY, 10128 | Carnegie Hill","Carnegie Hill - 1175 Park Ave. 6C, New York, NY, 10128",Property Pages
/listings/7514017,"40 West 55th Street, New York, NY, 10019 | Midtown Central","Midtown Central - 40 West 55th St. 7C, New York, NY, 10019 - 1,070 Square Feet for sale in Midtown Central",Property Pages
/listings/7514450,"39 timber trail, Amagansett, NY, 11930 | Amagansett","Amagansett - 39 Timber Trail, Amagansett, NY, 11930 - 10,143 Square Feet for sale in Amagansett",Property Pages
/listings/7514495,"561 Pacific Street, Brooklyn, NY, 11217 | Boerum Hill","Boerum Hill - 561 Pacific St. 801, Brooklyn, NY, 11217 - 1,249 Square Feet for sale in Boerum Hill",Property Pages
/listings/7515030,,,Property Pages
/listings/7515030,"250 South End Avenue, New York, NY, 10280 | Battery Park","Battery Park - 250 South End Ave. 10E, New York, NY, 10280 - 805 Square Feet for sale in Battery Park",Property Pages
/listings/7515957,,,Property Pages
/listings/7516172,"341 East 116th Street, New York, NY, 10029 | East Harlem","East Harlem - 341 East 116th St., New York, NY, 10029 - 4,625 Square Feet for sale in East Harlem",Property Pages
/listings/7517005,"485 Brickell Avenue, Miami, FL, 33131 | Brickell","Miami - 485 Brickell Ave. 4704, Miami, FL, 33131 - 1,286 Square Feet for sale in Brickell",Property Pages
/listings/7517011,,,Property Pages
/listings/7517977,"100 Vandam Street, New York, NY, 10013 | Hudson Square","Hudson Square - 100 Vandam St. 11C, New York, NY, 10013 - 874 Square Feet for sale in Hudson Square",Property Pages
/listings/7518213,,,Property Pages
/listings/7518345,"641 Fifth Avenue, New York, NY, 10022 | Midtown Central","Midtown Central - 641 Fifth Ave. 48GH, New York, NY, 10022 - 3,303 Square Feet for sale in Midtown Central - Welcome to the Ultimate in Luxury Living, Exclusivity and Privacy in the heart of Manhattan!",Property Pages
/listings/7518414,"233 Court Street, Brooklyn, NY, 11201 | Cobble Hill","Cobble Hill - 233 Court St. 4, Brooklyn, NY, 11201 - 1,200 Square Feet for sale in Cobble Hill",Property Pages
/listings/7518978,"250 Bowery, New York, NY, 10012 | NoLIta","NoLIta - 250 Bowery PHD, New York, NY, 10012 - 2,462 Square Feet for sale in NoLIta",Property Pages
/listings/7519289,"300 East 23rd Street, New York, NY, 10010 | Gramercy","Gramercy - 300 East 23rd St. 8H, New York, NY, 10010 - 707 Square Feet for sale in Gramercy",Property Pages
/listings/7519638,"36 West 11th Street, New York, NY, 10011 | Greenwich Village","Greenwich Village - 36 West 11th St. COMBINATION, New York, NY, 10011 - 12,000 Square Feet for sale in Greenwich Village",Property Pages
/listings/7520947,"773 Dune Road, Westhampton Beach, NY, 11978 | Westhampton Dunes","Westhampton Beach - 773 Dune Rd., Westhampton Beach, NY, 11978 - 2,596 Square Feet for sale in Westhampton Dunes",Property Pages
/listings/7521146,"56 North Moore Street, New York, NY, 10013 | TriBeCa","TriBeCa - 56 North Moore St. Trophy Redevelopment, New York, NY, 10013",Property Pages
/listings/7521385,,,Property Pages
/listings/7521458,,,Property Pages
/listings/7521615,,,Property Pages
/listings/7521766,"1489 Sterling Place, Brooklyn, NY, 11213 | Crown Heights","Crown Heights - 1489 Sterling Place 1A, Brooklyn, NY, 11213 - 451 Square Feet for sale in Crown Heights - Introducing 1489 Sterling Place, a brand-new collection of 8 spacious homes with unique details and high-end finishes. This pristine condominium is the latest project by the Katani Development Group, an experienced builder behind some of the most coveted boutiques in central Brooklyn. Residents enjoy some of the best price points in historic Crown Heights without sacrificing space or quality. The building has a lovely entryway with layered crown molding and massive common roof deck.",Property Pages
/listings/7521794,"1489 Sterling Place, Brooklyn, NY, 11213 | Crown Heights","Crown Heights - 1489 Sterling Place 3A, Brooklyn, NY, 11213 - 591 Square Feet for sale in Crown Heights - Introducing 1489 Sterling Place, a brand-new collection of 8 spacious homes with unique details and high-end finishes. This pristine condominium is the latest project by the Katani Development Group, an experienced builder behind some of the most coveted boutiques in central Brooklyn. Residents enjoy some of the best price points in historic Crown Heights without sacrificing space or quality. The building has a lovely entryway with layered crown molding and massive common roof deck.",Property Pages
/listings/7521798,,,Property Pages
/listings/7521798,"1489 Sterling Place, Brooklyn, NY, 11213 | Crown Heights","Crown Heights - 1489 Sterling Place 1B, Brooklyn, NY, 11213 - 765 Square Feet for sale in Crown Heights - Introducing 1489 Sterling Place, a brand-new collection of 8 spacious homes with unique details and high-end finishes. This pristine condominium is the latest project by the Katani Development Group, an experienced builder behind some of the most coveted boutiques in central Brooklyn. Residents enjoy some of the best price points in historic Crown Heights without sacrificing space or quality. The building has a lovely entryway with layered crown molding and massive common roof deck, private yard",Property Pages
/listings/7522047,,,Property Pages
/listings/7522223,"500 East 83rd Street, New York, NY, 10028 | Yorkville","Yorkville - 500 East 83rd St. 3J, New York, NY, 10028",Property Pages
/listings/7522240,"371 Lincoln Road, Brooklyn, NY, 11225 | Prospect Lefferts","Prospect Lefferts - 371 Lincoln Rd. 3, Brooklyn, NY, 11225 - 946 Square Feet for sale in Prospect Lefferts",Property Pages
/listings/7522987,,,MLS Pages
/listings/7523079,The best of Rittenhouse Square,rittenhouse square,Property Pages
/listings/7523606,"66 Leonard Street, New York, NY, 10013 | TriBeCa","TriBeCa - 66 Leonard St. 2E, New York, NY, 10013 - 2,368 Square Feet for sale in TriBeCa",Property Pages
/listings/7527234,,,Property Pages
/listings/7527427,"75 First Avenue, New York, NY, 10003 | East Village","East Village - 75 First Ave. 6B, New York, NY, 10003 - 640 Square Feet for sale in East Village - IMMEDIATE OCCUPANCY!",Property Pages
/listings/7527428,"75 First Avenue, New York, NY, 10003 | East Village","East Village - 75 First Ave. 4C, New York, NY, 10003 - 609 Square Feet for sale in East Village",Property Pages
/listings/7530559,"46 Orchard Dr, East Williston, NY, 11596 | East Williston","East Williston - 46 Orchard Dr, East Williston, NY, 11596 - 3,000 Square Feet for sale in East Williston",Property Pages
/listings/7530665,"1101 Lafayette Road, Bryn Mawr, PA, 19010 | undefined","Bryn Mawr - 1101 Lafayette Rd., Bryn Mawr, PA, 19010 - 12,100 Square Feet for sale in undefined",Property Pages
/listings/7531315,,,Property Pages
/listings/7531376,"550 Vanderbilt Avenue, Brooklyn, NY, 11238 | Prospect Heights","Prospect Heights - 550 Vanderbilt Ave. 203, Brooklyn, NY, 11238",Property Pages
/listings/7531466,"641 Baltic Street, Brooklyn, NY, 11217 | Park Slope","Park Slope - 641 Baltic St., Brooklyn, NY, 11217",Property Pages
/listings/7531783,"129 East 70th Street, New York, NY, 10021 | Lenox Hill","Lenox Hill - 129 East 70th St., New York, NY, 10021 - 5,608 Square Feet for sale in Lenox Hill",Property Pages
/listings/7531865,"201 West 89th Street, New York, NY, 10024 | Upper West Side","Upper West Side - 201 West 89th St. 2CD, New York, NY, 10024",Property Pages
/listings/7533037,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 19C, Brooklyn, NY, 11201 - 751 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7533038,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 24D, Brooklyn, NY, 11201 - 735 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7533111,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 34E, Brooklyn, NY, 11201 - 1,179 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7533112,"1080 Lorimer Street, Brooklyn, NY, 11222 | Greenpoint","Greenpoint - 1080 Lorimer St. 3J, Brooklyn, NY, 11222 - 1,298 Square Feet for sale in Greenpoint",Property Pages
/listings/7533117,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 33L, Brooklyn, NY, 11201 - 1,167 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7533143,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 51C, Brooklyn, NY, 11201 - 1,145 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7533156,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 56H, Brooklyn, NY, 11201 - 1,178 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7534038,,,Property Pages
/listings/7534038,"100 Vandam Street, New York, NY, 10013 | Hudson Square","Hudson Square - 100 Vandam St. 12C, New York, NY, 10013 - 858 Square Feet for sale in Hudson Square",Property Pages
/listings/7534322,"50 Bridge Park Drive, Brooklyn, NY, 11201 | Brooklyn Heights","Brooklyn Heights - 50 Bridge Park Dr. 15A, Brooklyn, NY, 11201 - 2,487 Square Feet for sale in Brooklyn Heights - Welcome home to Quay Tower, an incomparable residential development that redefines waterfront living in Brooklyn Heights.",Property Pages
/listings/7534350,"589 Eleventh Avenue, New York, NY, 10036 | Hells Kitchen","Hells Kitchen - 589 Eleventh Ave. Building, New York, NY, 10036 - 18,410 Square Feet for sale in Hells Kitchen - We are proud to present an exclusive and rare investment opportunity: the sale of the entire corner building at 603 W 44th Street. Nestled in the bustling and vibrant heart of the city, this iconic commercial property boasts an unparalleled location, outstanding architectural design, and flexible usage possibilities.",Property Pages
/listings/7534414,"899 Barcelona Dr, Boca Raton, FL, 33432 | undefined","Boca Raton - 899 Barcelona Dr, Boca Raton, FL, 33432 - 2,048 Square Feet for sale in undefined",Property Pages
/listings/7534438,"867 Malaga Dr, Boca Raton, FL, 33432 | undefined","Boca Raton - 867 Malaga Dr, Boca Raton, FL, 33432 - 2,030 Square Feet for sale in undefined",Property Pages
/listings/7534476,"794 Ne Harbour Dr, Boca Raton, FL, 33431 | undefined","Boca Raton - 794 Ne Harbour Dr, Boca Raton, FL, 33431 - 6,087 Square Feet for sale in undefined",Property Pages
/listings/7534495,,,Property Pages
/listings/7534495,"811 Se 31st St, Boca Raton, FL, 33432 | undefined","Boca Raton - 811 Se 31st St, Boca Raton, FL, 33432 - 3,744 Square Feet for sale in undefined",Property Pages
/listings/7534624,,,Property Pages
/listings/7534658,,,Property Pages
/listings/7534774,"117 Beekman Street, New York, NY, 10038 | South Street Seaport","South Street Seaport - 117 Beekman St. 7A, New York, NY, 10038 - 1,660 Square Feet for sale in South Street Seaport",Property Pages
/listings/7535013,"125 Ashland Place, Brooklyn, NY, 11201 | Fort Greene","Fort Greene - 125 Ashland Place 9D, Brooklyn, NY, 11201 - 1,100 Square Feet for sale in Fort Greene",Property Pages
/listings/7535090,,,Property Pages
/listings/7535093,,,Property Pages
/listings/7535118,,,Property Pages
/listings/7535163,"13907 Via Aurora, Delray Beach, FL, 33484 | undefined","Delray Beach - 13907 Via Aurora APT D, Delray Beach, FL, 33484 - 1,129 Square Feet for sale in undefined",Property Pages
/listings/7536053,,,Property Pages
/listings/7536247,,,Property Pages
/listings/7536267,"200 Rector Place, New York, NY, 10280 | Battery Park","Battery Park - 200 Rector Place 8M, New York, NY, 10280 - 795 Square Feet for sale in Battery Park",Property Pages
/listings/7546166,"858 Herkimer Street, Brooklyn, NY, 11233 | Stuyvesant Heights","Stuyvesant Heights - 858 Herkimer St., Brooklyn, NY, 11233 - 1,703 Square Feet for sale in Stuyvesant Heights",Property Pages
/listings/7546610,"253 East 7th Street, New York, NY, 10009 | Alphabet City","East Village - 253 East 7th St. 4A, New York, NY, 10009 - 710 Square Feet for sale in Alphabet City",Property Pages
/listings/7547207,,,Property Pages
/listings/7547222,"138-140 West 10th Street, New York, NY, 10014 | Greenwich Village","Greenwich Village - 138-140 West 10th St. 5RW, New York, NY, 10014 - 5RW faces South – bright, quiet and tree lined in the heart of the West Village. The open concept floor plan is perfect for entertaining – sipping cocktails, whipping up a meal or awaiting take-out from countless award winning eateries. Complemented by touches of exposed brick, hard wood flooring and endless views.",Property Pages
/listings/7547240,"101-111 West 67th Street, New York, NY, 10023 | Lincoln Square","Lincoln Square - 101-111 West 67th St. 35DEF, New York, NY, 10023 - 4,300 Square Feet for sale in Lincoln Square",Property Pages
/listings/7547322,"117-03 Newport Avenue, Queens, NY, 11694 | Rockaway","Rockaway - 117-03 Newport Ave., Queens, NY, 11694 - Welcome to this stunning pre-war house with charming period details and pristine finishes throughout, an expansive 9-bedroom, 5-bathroom house offering a flexible layout with several usage possibilities and income-generating potential.",Property Pages
/listings/7547364,,,Property Pages
/listings/7547393,,,Property Pages
/listings/7547594,,,Property Pages
/listings/7547619,,,Property Pages
/listings/7548226,"159 West 53rd Street, New York, NY, 10019 | Theater District","Theater District - 159 West 53rd St. 24F, New York, NY, 10019 - 739 Square Feet for sale in Theater District",Property Pages
/listings/7548326,"6550 Sabal Drive, SARASOTA, FL, 34242 | undefined","SARASOTA - 6550 Sabal Dr., SARASOTA, FL, 34242 - 1,691 Square Feet for sale in undefined",Property Pages
/listings/7548660,,,Property Pages
/listings/754869,,,Property Pages
/listings/7548701,,,Property Pages
/listings/7548722,"219 Hudson Street, New York, NY, 10013 | Hudson Square","Hudson Square - 219 Hudson St. 6C, New York, NY, 10013 - 1,110 Square Feet for sale in Hudson Square - Introducing this brand new condo at The Everly, a sun-splashed 2-bedroom, 2-bathroom home where residents enjoy modern lifestyle amenities and convenient access to the Hudson River Greenway and all the trendy dining, shopping, and nightlife options of SoHo, TriBeCa, and Greenwich Village.",Property Pages
/listings/7549000,"1489 Sterling Place, Brooklyn, NY, 11213 | Crown Heights","Crown Heights - 1489 Sterling Place 4A, Brooklyn, NY, 11213 - 590 Square Feet for sale in Crown Heights - Introducing 1489 Sterling Place, a brand-new collection of 8 spacious homes with unique details and high-end finishes. This pristine condominium is the latest project by the Katani Development Group, an experienced builder behind some of the most coveted boutiques in central Brooklyn. Residents enjoy some of the best price points in historic Crown Heights without sacrificing space or quality. The building has a lovely entryway with layered crown molding, a massive common roof deck, and easy acce",Property Pages
/listings/7549053,,,Property Pages
/listings/7549536,"345 Greenwich Street, New York, NY, 10013 | TriBeCa","TriBeCa - 345 Greenwich St. 1A, New York, NY, 10013 - 2,000 Square Feet for sale in TriBeCa",Property Pages
/listings/7549544,"345 Greenwich Street, New York, NY, 10013 | TriBeCa","TriBeCa - 345 Greenwich St. 1B, New York, NY, 10013 - 2,100 Square Feet for sale in TriBeCa",Property Pages
/listings/7549555,"181 18th Street, Brooklyn, NY, 11215 | Greenwood","Greenwood - 181 18th St. PH904, Brooklyn, NY, 11215 - 1,174 Square Feet for sale in Greenwood",Property Pages
/listings/7549569,"15 Emmet Dr, Stony Brook, NY, 11790 | Head of the Harbor","Stony Brook - 15 Emmet Dr, Stony Brook, NY, 11790 - 9,411 Square Feet for sale in Head of the Harbor",Property Pages
/listings/7549690,,,Property Pages
/listings/7549881,"212 Warren Street, New York, NY, 10282 | Battery Park","Battery Park - 212 Warren St. 3C, New York, NY, 10282 - 1,661 Square Feet for sale in Battery Park",Property Pages
/listings/7549914,"418 Hendrix Street, Brooklyn, NY, 11207 | East New York","East New York - 418 Hendrix St., Brooklyn, NY, 11207 - 1,426 Square Feet for sale in East New York",Property Pages
/listings/7550055,"345 Greenwich Street, New York, NY, 10013 | TriBeCa","TriBeCa - 345 Greenwich St. 1AB, New York, NY, 10013 - 6,000 Square Feet for sale in TriBeCa",Property Pages
/listings/7550684,,,Property Pages
/listings/7550812,"183 Mcguinness Boulevard, Brooklyn, NY, 11222 | Greenpoint","Greenpoint - 183 Mcguinness Blvd. PH 6A, Brooklyn, NY, 11222 - 890 Square Feet for sale in Greenpoint - Immediate Occupancy - over 70% sold.",Property Pages
/listings/7551361,"50 West 106th Street, New York, NY, 10025 | Manhattan Valley","Manhattan Valley - 50 West 106th St. 15B, New York, NY, 10025 - 600 Square Feet for sale in Manhattan Valley",Property Pages
/listings/7551807,"225 Rector Place, New York, NY, 10280 | Battery Park","Battery Park - 225 Rector Place 10M, New York, NY, 10280 - 1,518 Square Feet for sale in Battery Park",Property Pages
/listings/7551865,"5 Buena Vista Road, Port Jefferson, NY, 11777 | Belle Terre","Port Jefferson - 5 Buena Vista Rd., Port Jefferson, NY, 11777",Property Pages
/listings/7552031,"120 East 87th Street, New York, NY, 10028 | Carnegie Hill","Carnegie Hill - 120 East 87th St. R26-B, New York, NY, 10028 - 1,452 Square Feet for sale in Carnegie Hill - Welcome to Park Avenue Court, apartment #R26B, a modern and luxurious designer condo located in the Upper East Side. Enjoy stunning South and East views from the living room and a state-of-the-art kitchen featuring Italian imported custom glass and high-end appliances. This smart home is equipped with central cooling/heating, motorized shades, and custom lighting. The building offers a full amenity package, including a 24-hour doorman, gym, pool, and outdoor spaces. Don't miss this opportunity!",Property Pages
/listings/7552378,"2821 Beach Dr, Merrick, NY, 11566 | Merrick","Merrick - 2821 Beach Dr, Merrick, NY, 11566 - 1,915 Square Feet for sale in Merrick",Property Pages
/listings/7552444,,,Property Pages
/listings/7552452,,,Property Pages
/listings/7552562,Midtown Magic,"Midtown Central - 60 East 55th St. 41A, New York, NY, 10022 - 2,439 Square Feet for sale in Midtown Central",Property Pages
/listings/7552928,"1623-1641 Third Avenue, New York, NY, 10128 | Yorkville","Yorkville - 1623-1641 Third Ave. 23D, New York, NY, 10128 - 794 Square Feet for sale in Yorkville",Property Pages
/listings/7553175,"169 East 78th Street, New York, NY, 10075 | Upper East Side","Upper East Side - 169 East 78th St. 5D, New York, NY, 10075 - 1,000 Square Feet for sale in Upper East Side",Property Pages
/listings/7553389,"878 West End Avenue, New York, NY, 10025 | Upper West Side","Upper West Side - 878 West End Ave. 8C, New York, NY, 10025 - 878 WEA 8C is one of the most coveted in this building for it's generous size and double exposure across 6 windows. This home recently underwent a renovation of the kitchen, bathroom, refinished floors, and fresh paint throughout. Enter into a large foyer complete with a generous coat closet, which flows seamlessly into your oversized sun-flooded living room. The bright, windowed eat in kitchen was updated with quartz countertops, ceramic subway tile backsplash, a full Bosch appliance package in",Property Pages
/listings/7553415,"184 Boulder Ridge Rd, Scarsdale, NY, 10583 | Greenburgh","Scarsdale - 184 Boulder Ridge Rd, Scarsdale, NY, 10583 - 4,200 Square Feet for sale in Greenburgh",Property Pages
/listings/7554607,"82 Dean Street, Brooklyn, NY, 11201 | Boerum Hill","Boerum Hill - 82 Dean St., Brooklyn, NY, 11201",Property Pages
/listings/7555714,"115 East 9th Street, New York, NY, 10003 | Greenwich Village","Greenwich Village - 115 East 9th St. 17M, New York, NY, 10003 - 400 Square Feet for sale in Greenwich Village - Welcome to your sun-soaked oasis in the heart of the East Village! This south-facing studio at 115 East 9th Street, apartment 17M, features a windowed kitchen, central AC, and hardwood floors. The Saint Mark is a full-service co-op with a renovated lobby, doorman, laundry, and parking garage. Located near farmers markets, restaurants, parks, and supermarkets including Whole Foods and Trader Joe's.",Property Pages
/listings/7555735,"1414 S Penn Square, Philadelphia, PA, 19102 | undefined","Philadelphia - 1414 S Penn Sq. 40BC, Philadelphia, PA, 19102 - 3,022 Square Feet for sale in undefined",Property Pages
/listings/7555752,"184 Boulder Ridge Rd, Scarsdale, NY, 10583 | Greenburgh","Scarsdale - 184 Boulder Ridge Rd ., Scarsdale, NY, 10583 - 4,200 Square Feet for sale in Greenburgh",Property Pages
/listings/7555846,"1909 Ave K, Brooklyn, NY, 11230 | Midwood","Midwood - 1909 Ave K, Brooklyn, NY, 11230",Property Pages
/listings/7555906,"355a Halsey Street, Brooklyn, NY, 11216 | Stuyvesant Heights","Stuyvesant Heights - 355a Halsey St. 3, Brooklyn, NY, 11216 - 825 Square Feet for sale in Stuyvesant Heights - 2 Bed Condo",Property Pages
/listings/7556376,"12088 Banyan Rd, North Palm Beach, FL, 33408 | undefined","North Palm Beach - 12088 Banyan Rd, North Palm Beach, FL, 33408 - 18,852 Square Feet for sale in undefined",Property Pages
/listings/7556468,"181 East 101st Street, New York, NY, 10029 | East Harlem","East Harlem - 181 East 101st St. 602, New York, NY, 10029 - 501 Square Feet for sale in East Harlem",Property Pages
/listings/7556492,,,Property Pages
/listings/7556769,"250 Mercer Street, New York, NY, 10012 | Greenwich Village","Greenwich Village - 250 Mercer St. B1401, New York, NY, 10012",Property Pages
/listings/7557722,"1901 Ocean Avenue, Brooklyn, NY, 11230 | Midwood","Midwood - 1901 Ocean Ave. 7, Brooklyn, NY, 11230 - 957 Square Feet for sale in Midwood",Property Pages
/listings/7557831,,,Property Pages
/listings/7557831,"1414 S Penn Square, Philadelphia, PA, 19102 | undefined","Philadelphia - 1414 S Penn Sq. #PH1B,, Philadelphia, PA, 19102 - 4,046 Square Feet for sale in undefined",Property Pages
/listings/7557909,,,Property Pages
/listings/7558009,"111 Cherry Valley Avenue, Garden City Village, NY, 11530 | Garden City Village","Garden City Village - 111 Cherry Valley Ave. M20, Garden City Village, NY, 11530 - 1,450 Square Feet for sale in Garden City Village",Property Pages
/listings/7558254,"183 E Booker Avenue, Wyandanch, NY, 11798 | Wyandanch","Wyandanch - 183 E Booker Ave., Wyandanch, NY, 11798 - 1,000 Square Feet for sale in Wyandanch",Property Pages
/listings/7558637,,,Property Pages
/listings/7558637,"150 Nassau Street,, New York, NY, 10038 | Financial District","Financial District - 150 Nassau Street, 4H, New York, NY, 10038 - 766 Square Feet for sale in Financial District",Property Pages
/listings/7559441,,,Property Pages
/listings/7560071,"1414 S Penn Square, Philadelphia, PA, 19102 | undefined","Philadelphia - 1414 S Penn Sq. #34B, Philadelphia, PA, 19102 - 2,046 Square Feet for sale in undefined",Property Pages
/listings/7560226,"40 East 61st Street, New York, NY, 10065 | Lenox Hill","Lenox Hill - 40 East 61st St. 10C, New York, NY, 10065 - 1,500 Square Feet for sale in Lenox Hill",Property Pages
/listings/7560907,,,Property Pages
/listings/7561036,"190 New York Avenue, Brooklyn, NY, 11216 | Crown Heights","Crown Heights - 190 New York Ave., Brooklyn, NY, 11216 - 8,040 Square Feet for sale in Crown Heights",Property Pages
/listings/7561357,"152 East 94th Street, New York, NY, 10128 | Carnegie Hill","Carnegie Hill - 152 East 94th St. 6JH, New York, NY, 10128 - 2,250 Square Feet for sale in Carnegie Hill",Property Pages
/listings/7561528,"1 City Point, Brooklyn, NY, 11201 | Downtown Brooklyn","Downtown Brooklyn - 1 City Point 19D, Brooklyn, NY, 11201 - 735 Square Feet for sale in Downtown Brooklyn",Property Pages
/listings/7561962,"90 N Ostend Road, Island Park, NY, 11558 | Island Park","Island Park - 90 N Ostend Rd., Island Park, NY, 11558 - 1,754 Square Feet for sale in Island Park",Property Pages
/listings/7562016,"565 Broome Street, New York, NY, 10013 | Hudson Square","Hudson Square - 565 Broome St. N24A, New York, NY, 10013 - 2,512 Square Feet for sale in Hudson Square - **DEDICATED PARKING SPOT INCLUDED**",Property Pages
/listings/7562213,,,Property Pages
/listings/7565660,,,Property Pages
/listings/7566935,"947 Meetinghouse Rd, Rydal, PA, 19046 | undefined","Rydal - 947 Meetinghouse Rd, Rydal, PA, 19046 - 3,200 Square Feet for sale in undefined",Property Pages
/listings/7568923,"1284 Brooklyn Avenue, Brooklyn, NY, 11203 | Northeast Flatbush","Northeast Flatbush - 1284 Brooklyn Ave. TH, Brooklyn, NY, 11203",Property Pages
